K_Receipt,K_Member,Quantity,Q_Amount,Q_Discount_Amount,T_Receipt
b047dac5341ea96271595f661f547ede,13bf0b4120921402dff563cda4383ff6,1,69.9,,2017-11-21 08:24:21
338fbb25496b4365065adc83c56a0729,6223bdc5aab952ee49dea3511f89e7ec,2,216.0,,2017-11-21 10:28:26
9c96fac210f67f329b80d898001fee09,b56c60ed244eed72ff5640a41bf254d5,1,49.9,,2017-11-21 11:37:06
50d73aae647c6c12616d5bf9e6aee1c2,aebc1c715aad58419ecb2d919f449127,1,39.9,,2017-11-21 12:44:23
47f1e49b0c53bfde09b97ee3c685fb2e,79fa3eb416c3933311c949121225649f,1,27.99,,2017-11-21 12:55:39
119875f10276db041c92209d8e71826c,88388502f20df20b31ccd1a4aca9e898,1,34.9,,2017-11-21 14:26:37
d1036b47b42a66f67a5c1b350697ee26,18e3d276253780b44b5b7bf83f6785ec,1,30.9,,2017-11-21 14:34:31
89d881134bb068f04011771181b2cb86,ec6a85d8bf9c7a514c411a1287643d1d,1,339.9,,2017-11-21 15:40:39
89b0e57c47e090334a13fad8d382246e,ae72fc322c436d955bae749b31ef4b97,1,21.99,,2017-11-21 16:22:07
f280ca4b6f953fa570dedf6f9b6f383b,65e2735427dedd6a787e5b065b3cc41e,1,65.99,,2017-11-21 18:08:10
93dfb14657b871cc1708647ef95f40f9,f64ec6d8dd29940264cd0bbb5ecade8a,1,72.0,,2017-11-21 18:18:40
069370014d6465fb28770cd9449402c5,d0813c57df04369487ff42ab24dd0ac7,1,25.27,,2017-11-21 20:32:21
74174e09b0021ebfcb7b5e9d115910b6,0d57344e9e4e9d16dc699cb417e50cb0,1,79.5,,2017-11-21 20:56:07
3a70ea20517224ef5bcb72742f0cc439,7e1681f9bb31800364869a2cdbe289db,1,105.9,,2017-11-21 21:31:08
5e4c365dd3cf7769a88981f408d069d3,7e1681f9bb31800364869a2cdbe289db,1,89.99,,2017-11-21 21:31:09
37394e732421fbc2891f359531eae716,a147b35c04951884b4bbd65a0085cf88,1,109.9,,2017-11-22 00:24:38
788688f686c6ef04e7eb60e4ba103ffd,a7f8b23aaf522616c6c7daa2a3753247,1,249.0,,2017-11-22 00:37:30
f907eb5eddb04b68f52bbba38b075e8d,24fc2d6f4c3339820a1a3746a125f8c5,1,369.9,,2017-11-22 07:54:51
8f82cbff74ca9eba2273adac86c08a2d,be08ef2ebaeb41941a53aa75db874099,1,35.9,,2017-11-22 09:09:01
a92733241b636a8ffddd05c56714d32d,d92462d83762d5e5c112bccc344119e6,1,31.9,,2017-11-22 11:39:00
2fcdb0c004a2a538d3dd724ea76916bd,d92462d83762d5e5c112bccc344119e6,1,55.0,,2017-11-22 11:39:00
7cefff4bf786909dba88110841d3b39c,934e91b0e98dbbeb3649cb1091cca051,1,45.9,,2017-11-22 12:17:55
b8783952ffb07e62bcd0b709e8977f60,eb8ace0670e08632f5fe8977b669530e,1,35.0,,2017-11-22 12:50:57
41d1a34204ce66a59daa5590f05cc4fa,0f38a44168ec569a3f783ebf98d79095,1,50.0,,2017-11-22 13:45:31
3c057da49a74023e52c0ec5ba76843c0,4d5cbb095f36a674f6f4a852959ad11d,1,40.0,,2017-11-22 13:53:31
46422e1ce124f2bc35a6d0a4b1bf0130,0f38a44168ec569a3f783ebf98d79095,1,37.99,,2017-11-22 13:57:00
f0e74c12ef7d4fd25bec19ecddee5438,24fc2d6f4c3339820a1a3746a125f8c5,1,199.65,,2017-11-22 14:45:54
9d70ddf4f9027ee7e5f0851c480d3fbe,9d2b062dc07734a1d7053478a7e83280,2,39.8,,2017-11-22 15:36:42
bebda1d591d109ea4605aa4e437d0a68,88a8f123107a063acbdd1c90f3d8adea,1,29.99,,2017-11-22 17:19:47
b850a16d8faf65a74c51287ef34379ce,8d50f5eadf50201ccdcedfb9e2ac8455,1,13.99,,2017-11-22 20:01:53
f5a511e584053180df75a3a2138e9ae3,71b14aca95bfbedbc5746d2c0a92d8e2,1,170.0,,2017-11-22 20:48:57
a748ecf209b624243632301df6c0fb6b,7e4bebe20140a71b34263a659ba1ce11,1,29.4,,2017-11-22 23:45:36
fe11e7a52ece42d51b5e36aeeec40922,729089b44985b34915decf7117d8fc2c,1,39.0,,2017-11-23 09:27:47
1bba442e5f19a30cd1ee9b84af924df5,941254873ba3ece63e297277436e4c36,1,35.0,,2017-11-23 10:22:04
81e25306758fe2071a7b0063beda2140,4681829483318507ed55682649de6571,2,439.8,,2017-11-23 12:35:59
823d27620ee2ff69604191b087250a3b,323ff9fd6b4a3edcdf3039e1fb213eb6,1,49.0,,2017-11-23 13:48:47
ffaabba06c9d293a3c614e0515ddbabc,19c60787f1a478ec7345d03bc4298398,1,119.0,,2017-11-23 14:43:38
69ad29a3aba936e80ea906bf73c631a8,19c60787f1a478ec7345d03bc4298398,1,499.0,,2017-11-23 14:43:38
7cba130d7fd9cbf1fa889eaaf7c89d29,987fadd385777d8f27edac709bc9fb61,4,236.0,,2017-11-23 14:49:21
d0bff47153ef056bb4f884a2ec2f0691,7305430719d715992b00be82af4a6aa8,1,39.5,,2017-11-23 15:05:54
d85c2deca369a3930811855341fb3d11,02e9109b7e0a985108b43e573b6afb23,1,349.9,,2017-11-23 16:19:10
75726bd0f5bacd31edbf656514778805,68ab9bfe2388b0b36614c7000b8b1cf8,1,24.99,,2017-11-23 18:41:44
5c748cfa838e65b06c230b1f917ec95e,68ab9bfe2388b0b36614c7000b8b1cf8,1,24.99,,2017-11-23 19:06:05
2b72e9015af390303d5d89ae0fd64673,4eda116add853323e439c104b7d0824c,1,49.0,,2017-11-23 19:28:37
428a2f660dc84138d969ccd69a0ab6d5,0f5ac8d5c31de21d2f25e24be15bbffb,15,982.35,,2017-11-23 20:30:52
67f62d8c0eb28a115a033ad02b2d4b3f,5277f2c18bae9ff7f93aa8118ace6e03,3,71.97,,2017-11-23 22:14:47
cacd075ead957703244655d22b0cb474,5277f2c18bae9ff7f93aa8118ace6e03,2,117.98,,2017-11-23 22:14:49
d22f0b06e1519065d7eddb2ba6b79b63,5882d9af214f8e2acb3e74b94a109c62,1,49.0,,2017-11-23 22:44:09
75213e459cfe44a61c496c864e0a8c63,5882d9af214f8e2acb3e74b94a109c62,1,32.99,,2017-11-23 22:44:09
37e87d7b071633ba92f5ef06491b781a,487b72af97cd4e1dcdfae25627f3ea8a,1,339.9,,2017-11-23 23:28:31
ff00a56fe9475a175cd651d77c707a09,6be28ae15cd1e7b3f3f36ac483512822,3,296.70000000000005,,2017-11-24 00:08:10
9ef921f5c09cf02012029e4660e4ddce,6be28ae15cd1e7b3f3f36ac483512822,1,129.99,,2017-11-24 00:08:11
6c28a6a98f83b0405d2bfc4ba655e15b,ef1d0f1922417f396a0aa0a03296c572,1,31.9,,2017-11-24 00:25:57
291cc6d48f9475a822aecd9c9a78d4ac,edb73fb9e9c6e283badde40e37f5c9e5,2,139.8,,2017-11-24 01:35:16
631e1f23f43b7ccee3a0792a1852c931,99da196553d9b67b1c762a712a8caaf6,1,246.62,,2017-11-24 01:39:47
404ae63d165e7de5dd0bade9787b50c0,b248c92ec54199bedb1d603e0e6f98c6,1,1400.0,,2017-11-24 06:29:43
5d103f49c32225c353410679f8e90880,94522b20d09262256d0ef263adf3ff78,1,64.9,,2017-11-24 08:54:06
90acf5654782a289ffd89f1759287595,13473af264dea0facd893d6516900b22,1,29.9,,2017-11-24 09:09:48
3967044b1f033a8b079e050cf79b2586,f99fa0c7b369bde9c53edc9e6f6c4a58,1,32.99,,2017-11-24 09:15:36
69730255ec58c4cf06be03ba4718b994,f99fa0c7b369bde9c53edc9e6f6c4a58,1,49.0,,2017-11-24 09:15:36
7a3db786a9251bc1603dea2c4970e448,afed5a21e94b4e3e5fbe6c7e4bc92f4c,1,199.99,,2017-11-24 10:26:54
b93bb71b5e2443566763aab6cc80a84f,692074726678229d1fe1887a9f0abb14,2,49.8,,2017-11-24 10:28:01
684497197738631cbe11c77e531a3220,692074726678229d1fe1887a9f0abb14,2,209.8,,2017-11-24 10:28:02
cfb88f9053ce059b4de5d506ca4a2c5f,7bff4fff725edd40fde6f0ac1eb0e2dc,3,269.70000000000005,,2017-11-24 10:38:00
c616da5cc141068461ed014eb4c21d9d,7bff4fff725edd40fde6f0ac1eb0e2dc,1,89.9,,2017-11-24 10:40:01
b048658d074ad2c4863ea7021ddfe990,52e05f52b2ccd1945aafaae6ceff7ba1,1,189.9,,2017-11-24 11:42:09
e0043b9e113bdc5f84b14893d62e00ac,17dcb8c62667824b3e3755a5b680ebc6,1,159.0,,2017-11-24 12:00:57
aae84f9096ee934bec7b48604a47e6e1,17dcb8c62667824b3e3755a5b680ebc6,1,129.0,,2017-11-24 12:00:57
60ca761c522b32f4c47465e3ab5c5b8c,0dd933d1e0253343083013791bf5d5e9,1,72.9,,2017-11-24 12:08:59
3cd4d6461c966c84e6547503dc04df2a,d2ecc28fac1b377eefe7b209a895626a,4,668.0,,2017-11-24 12:27:36
3200257acc9dd36d1fa819e72fca7e59,c0536ee7a009264e0f1bf1c8f4c54ad3,2,299.74,,2017-11-24 12:58:53
6390d8596b48fe36ecbd508af3770dec,c0536ee7a009264e0f1bf1c8f4c54ad3,1,679.12,,2017-11-24 12:58:54
54f334d6a9d60b69dae5409327f73645,1b6c7548a2a1f9037c1fd3ddfed95f33,2,236.0,,2017-11-24 13:01:09
5ddb1f7921a2218a2f21cf9ed9995a5e,e7e84072c5730f21d38aea4e37d531f0,1,19.99,,2017-11-24 13:01:36
10f288cd8e6f4add2454d845e9df5af6,0e4cb268bd62da7db135af6349b4fc2a,1,29.99,,2017-11-24 13:15:25
3196a24fc5b538fda8fa7664e74c411d,0e4cb268bd62da7db135af6349b4fc2a,1,21.0,,2017-11-24 13:15:26
139fda452e8ac63db51c90f3995dc480,a6ea57f856565adf869941339028fa05,1,158.1,,2017-11-24 13:21:09
6f429f70c82d9e5e7542ab3ddd773771,507dc9becd4fc65635d90682dfa9d3a3,1,59.9,,2017-11-24 13:30:59
ddc5df3b1c497720bae1692c170baec0,013f4353d26bb05dc6652f1269458d8d,1,148.9,,2017-11-24 13:33:20
77ce4c372403e8665d37213cf52bda56,d9e6c750121d4d84ba6f2cdc6cc80008,1,9.0,,2017-11-24 13:45:32
0659ee4a8b8b8da8337c94d35e423c74,bf429f20c75a39eab83442cda8e59832,3,315.0,,2017-11-24 14:30:49
4ef09dfdc36677a4d599a0c1acace4ff,eed4189bfc1ea0c708e927cf93d63bdf,1,148.0,,2017-11-24 14:37:52
9c3baed00b2a9346c17579ea668f3029,d66f438b3fcdcf22e7224aaeaf525443,1,39.0,,2017-11-24 15:04:38
6275954c6646fe2a6fcc3b1f7771de04,8e84222ad36cb6ab528b745ae6e18d11,1,49.0,,2017-11-24 15:10:38
d9773132aa1151c56c6f940c8d29cc0a,8e84222ad36cb6ab528b745ae6e18d11,1,49.0,,2017-11-24 16:26:15
ad57f476bb2fef779bc42a032c512a23,5b3186d7cf904f2f9369aec26faba4d2,1,49.0,,2017-11-24 16:31:04
cd41a5bf3ffd542864ab33b17144968f,e68856e8450afe7390b02d1b2bcefb29,1,23.7,,2017-11-24 16:33:46
f2f994648283ef31bf69ae8b9109921c,7e82fd8a6c26147a8797d761fa68c497,2,65.98,,2017-11-24 17:11:43
5559edd02dabfec0a6ee808960297d1b,7e82fd8a6c26147a8797d761fa68c497,1,83.3,,2017-11-24 17:11:43
b51231f33893d9819e080213165c1c6d,2e9399fc2fe209771a6f719e14bdb6fe,2,69.8,,2017-11-24 17:38:56
5ff620977c1907f6694bbbbc716cf0d3,fc719c11b4dce594f47e1f9aa739a3a2,1,56.99,,2017-11-24 18:04:11
fa8ba64335831e92f3a3866f8fdc9e56,3db6e5afa8e8178a29afc729855315e2,1,599.9,,2017-11-24 18:28:18
c79387fbdb009010c07a17127bd21f0d,99d1962d736052c7b8793ba94126c377,1,64.9,,2017-11-24 18:41:11
18167ddaf5805d7289af17daa51f35a3,99d1962d736052c7b8793ba94126c377,1,82.0,,2017-11-24 18:41:11
ed601eaed5611e4ce24cfb482cf2b7b3,179f496c6c02a7640d09f0843452e0fc,1,89.99,,2017-11-24 19:29:33
70bc63a4b15c36daba5d68676c6eb65d,179f496c6c02a7640d09f0843452e0fc,1,99.0,,2017-11-24 19:29:35
b3ea28aa962313ddcc7046e69e5ea094,a31ef19138e1e8ddad1c8c30612a044d,1,29.99,,2017-11-24 20:26:30
6a7509b21939697564bb0b5aac2c8187,5416f8ad5bc33953624084ebc8738307,1,89.9,,2017-11-24 20:30:47
e9a4388d99d4837e68ceefb1aa99b488,8ae601304ff0d1de9280c32bd2e26e3b,1,65.99,,2017-11-24 20:33:01
d0f706ec8a0d8cd8b1733c1f2f7f4701,8ae601304ff0d1de9280c32bd2e26e3b,1,69.99,,2017-11-24 20:33:02
719a96d91d44ae214ba638b02db33331,1b5720c7b0ee7183c2eafe3dba65111b,1,19.9,,2017-11-24 20:36:18
bee571b51c70e572478812165da701dc,0e4cb268bd62da7db135af6349b4fc2a,1,107.0,,2017-11-24 20:39:01
ab1a06760db3f8bd369582042ab2cf03,a0f0a2082b269a9715ba874c94b592f3,2,99.8,,2017-11-24 21:13:26
cec16bf8607acd5483286d4a74fb4365,a0f0a2082b269a9715ba874c94b592f3,4,303.6,,2017-11-24 21:13:26
c6318a262b5020f830c5355ef73f09be,379a5698aeca26ff55abca9bc7fcaa4f,1,69.9,,2017-11-24 22:10:32
bbbc7b0788315eba0f24a27be06e0538,65663adf8c7a498b79e57ff84ab2b654,1,19.74,,2017-11-24 22:14:50
6dc67cb39f917644a71c8f9410d6505a,bf448042b40749d8b95fe00c08a9b5cb,1,119.9,,2017-11-24 22:43:20
c2969f4247f4ebbc5f6e569ccf7eeff7,90e28a883386c71de943515d91f72a39,1,24.99,,2017-11-24 22:49:37
87ef789179736a942af20c37ae5f53a8,8e78f2e8305481c8b0f285670de4829b,1,289.0,,2017-11-24 23:18:14
19ed81a2cfda88a47b2d66b801fc22e8,27259fad9054fce994a70f1d117bc402,1,117.3,,2017-11-24 23:36:43
52eb8ce94864a3bb1be410a545f9ed4c,788a2f679187362222b67dfe89da6c1a,3,53.7,,2017-11-24 23:37:20
9a19e859f5bd7a0bb22d64d35fa8b979,788a2f679187362222b67dfe89da6c1a,1,17.9,,2017-11-24 23:37:52
8a12018fd6af932819b6e06b6e3eeba7,f8bffe1586fdae62dd3646353a25f958,1,16.9,,2017-11-24 23:40:31
9938a967279700714d16f4c8437390da,2e9399fc2fe209771a6f719e14bdb6fe,2,57.8,,2017-11-25 00:16:56
467f3d18f63e2f01ade50df74d40457b,4e39429218dac10ad4e57dafee3d92d4,1,49.9,,2017-11-25 00:18:14
7488261a98cd6d7cf4407a8d6ed81095,bb8486cad0e431659227f6fb18fc6a72,1,21.9,,2017-11-25 00:21:40
c9577dccdc314ce381822a54b1eaf22d,2b952792a20f6076f6e7a9c6a27ade02,1,64.9,,2017-11-25 00:23:00
9c6aefa5cff43aaa6ab742a0dfc5c1cd,e73ccd01efa72e05476abdfa25f36208,1,82.99,,2017-11-25 00:59:05
d43872a5beeeefe86421f622da91fb38,e73ccd01efa72e05476abdfa25f36208,1,105.0,,2017-11-25 00:59:07
953501839cfe2990297454e7e7bf158d,9403bc2d1bc24edda854c1c389c14da1,1,49.0,,2017-11-25 01:49:52
00ea690fe8c5eba029a3884243a02352,9403bc2d1bc24edda854c1c389c14da1,1,32.99,,2017-11-25 01:49:52
0210f3225937e9d7702e0c3fff098b98,25bd804c580bc1ee0c93d073fae09a84,1,13.3,,2017-11-25 04:31:42
cb4591b9a09b86b55be10a9ea234de8c,24fb2954f8c6cdb4b900ed8db6dc88e2,1,53.99,,2017-11-25 09:14:23
0ffcc7c4e90436e138f698340e3d0e25,43f9d5ace80c6d3c5c09544bc2fa8484,1,59.0,,2017-11-25 10:02:21
084ac56b13107e32ab92934f70638bc9,21bde4e982c4681021edabb899bcebfe,1,1141.0,,2017-11-25 13:47:05
c0825f7ad51d670d765525e6761dbc0d,73daba56d88fe2ed55fd098a179646d0,1,112.9,,2017-11-25 14:04:10
8ad14ad7dd26465b377d99c9e26eb76f,73daba56d88fe2ed55fd098a179646d0,1,159.9,,2017-11-25 14:04:11
c3a6dc9afef5794ea4a867b5a18e0ad1,f68cbab6cbaab1d6226e2dafed486578,1,39.99,,2017-11-25 14:10:20
4dbb5ab859405ac1cb171f7cd93e7f3a,7afc250f9d980ea3ee0ce3b0245f1b04,1,31.9,,2017-11-25 15:38:11
78d7b4c84d9192af69d5b8abcd83176e,4e1cce07cd5937c69dacac3c8b13d965,1,21.6,,2017-11-25 15:48:03
64f2e9aa85911b6a48e3d11ef05b73c7,4e1cce07cd5937c69dacac3c8b13d965,1,1150.0,,2017-11-25 15:48:04
223a155e5dad113ba43fff75ecbb3d06,aa819ffd42a7a52ddfaee53f024fafdd,1,49.0,,2017-11-25 16:35:58
6957a72f3cc3a47e9d93b8b3b863c425,699003f10173022740145aa4aaeaccd5,1,209.0,,2017-11-25 18:30:06
1041d437bb0a4bcfeb3a107426f2d5f5,699003f10173022740145aa4aaeaccd5,1,259.9,,2017-11-25 18:30:07
2f7686472526a14dea7833c54aea6a70,dc813062e0fc23409cd255f7f53c7074,1,70.97,,2017-11-25 18:35:17
5a72aaf4a78a5e2b0ba132b0e9c21fb1,4f88e6285f805c9a823ba23291a65ca3,1,25.0,,2017-11-25 19:41:15
fcbde30c46201f8fb244724e710ccd57,68497ce04e9b12cb402671a29acdf6a2,1,494.99,,2017-11-25 20:12:05
a92ba1a2eafba406c847277f7cc5911d,0d997d092f93b5c58d0f9b4bd0643d16,1,39.9,,2017-11-25 20:54:39
fe1ec86f91f3b5b6bc46fc3e4b8262cd,ab2833d17fa6bccadb045eaf458e7e5e,1,19.9,,2017-11-25 21:38:47
3ffd7375839be4547d1c419c90403c27,ab2833d17fa6bccadb045eaf458e7e5e,2,35.8,,2017-11-25 21:39:12
91ce7ca124af689166db5eeed6f67a58,bdde9ce1c27b88a7fe3ef13ad6a80b5f,1,34.95,,2017-11-25 23:11:44
27b7b4c3fcbac778a89cb52d6e05255f,6856178ce177496369e3a83fd143e621,1,56.99,,2017-11-25 23:32:45
5f308941ed9b7d5b0a5031e2929f17eb,aa819ffd42a7a52ddfaee53f024fafdd,1,68.9,,2017-11-25 23:45:18
dd4ca62b4abb4a5fe11f24d45b63eb79,c7c19110042036e6266adc998cbf1289,1,118.9,,2017-11-25 23:56:26
5016bbd9915b475906c3e5db8f45bfe6,508f416faa150cd3249d045d81c93399,1,129.0,,2017-11-26 00:27:46
04eafa8a91ba0d51dc0c193bb67afc87,7d19f93ed7e2ea8211975b68525b0598,1,259.9,,2017-11-26 01:02:57
fdc9d53919c301a0d27f2aad205c5aea,7d19f93ed7e2ea8211975b68525b0598,1,79.0,,2017-11-26 01:02:57
87af7bf20f2a742dbb71cdcf0f8475c8,da8f764b90a3b800f31d093c22cd3074,1,84.99,,2017-11-26 01:49:20
b8ed89bd3f1fe72244f0f616acdc7da1,0abee71cd257861a0944e2a81cea4a50,3,350.70000000000005,,2017-11-26 09:30:30
e37ef4ac61b5803ac29b4056c8495108,f565c1cbc438d2561d40d780f1da28c5,1,38.9,,2017-11-26 09:33:58
520c724197ad994918261e680ad7b8b5,be08ef2ebaeb41941a53aa75db874099,1,12.99,,2017-11-26 10:05:27
59fbbd67b9aa1cb1e222932e9d4f3b79,4e4b787733d41ea0cb9b69a192bb285e,1,189.9,,2017-11-26 10:39:33
d7f4e2f755cf2f40aa7c39804cfe01c4,37d2d1ac62901f9a36cff32ca86c9337,1,69.9,,2017-11-26 12:50:56
fe4979a6778e2fa4ae731cbe532d30e0,4b1141303289a23d05776bd25076c2fd,1,89.99,,2017-11-26 13:36:00
d4c324a61d74cbf91304f5c193b5d788,575e8735ac3203bfb92c7d52919faf70,1,67.8,,2017-11-26 14:31:13
2db27b143f985b40640f72cb16a95f29,967ee07cb69460a7e1d42c7747142572,1,81.2,,2017-11-26 17:11:53
7f9089a3fbe75385f39d5924c2928352,4bbba2a307995c25e9d635cc1a9700d0,1,105.0,,2017-11-26 18:33:35
28a32ec11abbac5c27adfa4d8cbc351a,4bbba2a307995c25e9d635cc1a9700d0,1,199.9,,2017-11-26 18:33:35
71c0d1686c9b5556355dc29a0f5cf8dd,b525fc8cce07342fb00ab3b2667c8eb9,2,65.98,,2017-11-26 19:11:20
50efee8af80ee7bee6e41e0e70d58c6c,b525fc8cce07342fb00ab3b2667c8eb9,3,112.5,,2017-11-26 19:11:20
fedc929029b296446e7a6d15adef783f,7d2e246c38946e89eda0c9c1288fc0e3,1,49.0,,2017-11-26 19:45:05
941ebebbc2c3685498a892e2a29237c9,7d2e246c38946e89eda0c9c1288fc0e3,1,49.0,,2017-11-26 19:47:54
11302d4542ca6da5b505416f9e04f0a8,0b402d6dd50694a118c642448e2cb086,1,39.99,,2017-11-26 20:40:58
8e5f329bbfeedab5a25b115446d23d4c,36cfec707344b75d20e6c7ef583c3b8c,1,49.0,,2017-11-26 21:12:01
d634e78710f26d98ace611f615489774,2e08911037fe7ec67377711eee1fdbf3,1,29.0,,2017-11-26 21:51:50
5411157481132a0783dbf080096a4c96,5275b2f97b9c995d3d05a58610c0bb67,1,159.9,,2017-11-26 23:20:43
1c308eca3f339414a92e518e2a2e5ee9,ff8892f7c26aa0446da53d01b18df463,1,49.95,,2017-11-26 23:25:43
93fba8d92f02aebd0882af7cb81bfcb8,c902f3ef39179b58e803da196af3467a,1,30.21,,2017-11-26 23:26:58
2477bfb97977363803e3cdd7c6805198,c902f3ef39179b58e803da196af3467a,1,58.99,,2017-11-26 23:26:59
3cd9ad25e3764f6769112c081a0f08e4,8b4447c69feb2b408e29edc0fe9d0253,1,125.0,,2017-11-27 08:23:51
36d41a5b60875876ac9f3dea8d233a1f,ce41a50f9ff95ef577cb759483fe9165,1,99.99,,2017-11-27 08:41:22
6353f1b671ade418ad05f552dc16df4b,47c1a3033b8b77b3ab6e109eb4d5fdf3,1,199.9,,2017-11-27 09:08:54
7fc972218babb3bd6cc41ada5145606f,dd25b514ee922669e5de2d638199a3e3,1,72.9,,2017-11-27 11:11:30
81947fd909118ca9f929a299e6eecdd2,e325e139452a1ca05f5a33acedd7d94f,1,89.9,,2017-11-27 11:33:51
8e0ace07f58e07d34ada126b1de0d6a1,e325e139452a1ca05f5a33acedd7d94f,1,79.9,,2017-11-27 11:33:51
38567ea58a8c84a1d15845d0de8a855d,e2889baccec81ed3bed4d66c1c675cb2,1,83.3,,2017-11-27 12:29:29
3c8194a8d47f5852dcd52ccbf364596e,b6c083700ca8c135ba9f0f132930d4e8,1,49.9,,2017-11-27 12:44:25
55f72a4c8e4ca95e4ffdd60cbbec8c68,0f5ac8d5c31de21d2f25e24be15bbffb,3,270.0,,2017-11-27 12:57:35
fe97f3949cbc37b9ab48ac5769514cbe,320e13a9e22b4e4cda8c17ed1c140ce0,1,29.9,,2017-11-27 13:42:45
f1eb378be592a06b8c3c6006b7d7102e,f7d319c00224031393f1ba82343db3d6,1,49.9,,2017-11-27 16:36:37
8e568e54d86a184f57025de47a359ad8,731ea3afd190908a9cbed04f42aa51e2,1,89.9,,2017-11-27 18:39:50
0a9fc736e210f495e2023d3a9e10319a,731ea3afd190908a9cbed04f42aa51e2,2,179.8,,2017-11-27 18:39:50
f17c68f902fd50e36d9c37ccf4c85870,01886ef98f995e4f2dd75a1d04c97397,1,25.26,,2017-11-27 20:47:54
ebb2e4c3a4ed0d36a88cb8656e6a113d,5a85f706b2059c3cd55287e105d8d5ea,1,184.9,,2017-11-27 21:35:51
79675ac76b2c97ba601ce736de298724,5a85f706b2059c3cd55287e105d8d5ea,3,195.7,,2017-11-27 21:35:51
634b12cc99145e1398b5f8fc1321c058,8961b4ca2c5aceb7a78ea72c6e0c840a,1,135.0,,2017-11-27 22:10:49
41533c74e757d62db485b5053f8a2314,f216de65ece42736f341247dcba60ccb,1,94.9,,2017-11-27 22:26:08
2acfdc5131ff2cf4433e668454c9784c,370cd3b09ea745fe047fd11db7430441,1,89.9,,2017-11-27 22:36:13
3fde8b7313af6b37b84b5c7594d7add0,370cd3b09ea745fe047fd11db7430441,1,39.99,,2017-11-27 22:36:14
ce5f998d724ed1ac61c890e33b24a33f,2dcbfb99d95c7ba6eb992a98627f45b8,2,139.89,,2017-11-28 01:16:27
26b6b4704db80d57e1bee54d1a453553,12328d63390726821fdcd8e8b77f10b5,1,69.9,,2017-11-28 09:25:59
087889e1fca3301cc56532907bfe811c,12328d63390726821fdcd8e8b77f10b5,1,59.9,,2017-11-28 09:26:02
6a9dce70e1b41a16991dad71dcd0411c,dcee1e44ded6f1bfc5b4988d771243da,1,18.9,,2017-11-28 09:31:07
976ae700312f21035d33bc46158131e8,8f3dca4306d5a89e4ae2c65c110603a2,1,16.3,,2017-11-28 10:18:46
ca0400dec2c292340c373e63b1c2c597,0aadc1d26d1c8b88a52c39a533ccea93,4,679.96,,2017-11-28 10:27:09
9cc8a145d8be894ab07cdbd8503c4887,e30b83af13d6ff0b0f427b2a67c43b39,1,255.0,,2017-11-28 10:44:35
94aba2a37911fff127097b56d60fd1b5,b495d807ccbd38ea1be486a826c88008,1,250.0,,2017-11-28 11:23:01
a01a17ebb12ed7e8b1b4a02b79ad650f,78fb70b5aa609b4b55c6ef3d0cb51faf,1,34.3,,2017-11-28 12:46:41
1171e6b0edcd799330be154f3dc4d93b,bcc9a08b533971412be737fd5bd918b3,1,326.16,,2017-11-28 12:58:19
9eead354475b8b8fde3811f26b2599fc,013f4353d26bb05dc6652f1269458d8d,2,128.0,,2017-11-28 13:30:58
8e5eafb4c60eec3b291d9703cca5157f,3c25f47ab68536a1d3d6b29b9c8b7e63,1,13.9,,2017-11-28 13:33:44
f5e3df1b6d4ee5b4e795cbd56705d35b,d7c6335139cb055ed0ce1125ddc788d8,2,271.82,,2017-11-28 14:05:09
76662f6f2a490cb74e7b97984991501f,7b6d07dac0a2c373d749142e920ae356,1,13.65,,2017-11-28 15:12:55
599b4f476f3590d89be00a727812d390,40730ca1af9742bd0bdbcef270ff4c76,1,119.2,,2017-11-28 15:40:08
05c60320bb28437325f2d6d67467d93c,e05757dc57fc38f5156c82e9e4444f8f,1,229.0,,2017-11-28 16:07:15
c6b9d214855dbd27b6a58f9738425f62,b593353aa4c093b71235ece9689ce7e4,1,49.9,,2017-11-28 16:55:41
3d8548cd4cec4412f9007bf10e67b70f,c9c7f143771017a9c61af26f7291f7a5,2,104.22,,2017-11-28 17:12:30
f3c3a2ca4f66b5a0c400b09a1e795d57,c9c7f143771017a9c61af26f7291f7a5,1,69.99,,2017-11-28 17:23:47
878deac45277a6693260658cbce58cf2,18e3d276253780b44b5b7bf83f6785ec,1,15.9,,2017-11-28 17:24:56
cf3953190a955e0f2e4a8552279713b8,5b59166412dd5595f77a43b217c39132,1,16.99,,2017-11-28 18:03:32
34ca4adf4033386240f7ac16f25b14c1,dc48b0a1b0e6abb6586f322c189f6b93,1,119.9,,2017-11-28 21:19:11
9c8dea197b1aa3f75bf1baf53df41fd8,e58e049eea2419a34274619f798d0cd4,1,34.9,,2017-11-28 21:53:19
4a71c671955d20b872ceb6758387a3e5,e58e049eea2419a34274619f798d0cd4,2,270.0,,2017-11-28 21:53:20
5536d8682e25ee3f39ed444105996fee,42398dee8f2098eec5579129cc1a6f5e,1,133.0,,2017-11-28 22:18:10
f5c91344312b1179054ff03d56905ac1,c3a8c3c742829113458555ed8d300404,1,89.99,,2017-11-29 04:09:01
6e884f04511bd82a28b97aab89dd3637,729089b44985b34915decf7117d8fc2c,1,39.0,,2017-11-29 08:11:48
a19276c07c1ec9208f52e764a44acaa7,f7f7c86a6751896d012ebbe10e3fc6f3,1,34.9,,2017-11-29 08:37:46
